x,cdf(x)-1/2,ccdf(x)
12.421875,0.4952725917932582532708439169043498552545716875222992312536696247454452890971129278484698898423616291625468619893585792483241379992873734215955027364366,0.004727408206741746729156083095650144745428312477700768746330375254554710902887072151530110157638370837453138010641420751675862000712626578404497263563401
12.4375,0.4952818290304001032735601445106333752739855286306752705529189711796541083629599102152391636306399572369588164896708338768140398907116206730022414699582,0.004718170969599896726439855489366624726014471369324729447081028820345891637040089784760836369360042763041183510329166123185960109288379326997758530041823
12.453125,0.4952910360202852646390128207331399479024265819991084891992090327558538713798574281048117790569661305453468996524456632931456832573563588276848057139975,0.00470896397971473536098717926686005209757341800089151080079096724414612862014257189518822094303386945465310034755433670685431674264364117231519428600248
12.46875,0.4953002129021410459571581114242329189615084666726155302830803769239727782287164186885563280287438416677391175356973801270925740450602552455345792331993,0.004699787097858954042841888575767081038491533327384469716919623076027221771283581311443671971256158332260882464302619872907425954939744754465420766800684
12.484375,0.4953093598143683170188382316401450549872779117660314827129891644708652017271285601200743522858937741054068370838635214678114845508331848938846002379454,0.004690640185631682981161768359854945012722088233968517287010835529134798272871439879925647714106225894593162916136478532188515449166815106115399762054607
12.5,0.4953184768945475173020057191332937902399050819934950662504897515223908090055683591985612545621574179817422408333593936028228748458564361616613028661408,0.004681523105452482697994280866706209760094918006504933749510248477609190994431640801438745437842582018257759166640606397177125154143563838338697133859158
12.515625,0.4953275642794446127629946691160949313849411352689067807002652915794038620847910366825622125317409219154891343449293841958635976571912580871722160762454,0.004672435720555387237005330883905068615058864731093219299734708420596137915208963317437787468259078084510865655070615804136402342808741912827783923754606
12.53125,0.4953366221050170014463444848583036713127808357474677609641550432697479088420203661096757105846970963513392505213662242507879901579814881813450093883954,0.00466337789498299855365551514169632868721916425253223903584495673025209115797963389032428941530290364866074947863377574921200984201851181865499061160459
12.546875,0.4953456505064193684209011294035630466106072487872114213525229371612821690191892121400845099097256437294036133117802934394100152372591810985110012803993,0.004654349493580631579098870596436953389392751212788578647477062838717830980810787859915490090274356270596386688219706560589984762740818901488998719600702
12.5625,0.4953546496180094905442129694623779410688112933447054775106585475063660821377749306795957176304660855931882092159560707449654255475576651504217238431391,0.004645350381990509455787030537622058931188706655294522489341452493633917862225069320404282369533914406811790784043929255034574452442334849578276156860917
12.578125,0.4953636195733539915516020748791521879641667609554901608016165186337939148478847161798143177894407945362458159677060993430650678207019342451642083982039,0.004636380426646008448397925120847812035833239044509839198383481366206085152115283820185682210559205463754184032293900656934932179298065754835791601796116
12.59375,0.4953725605052340479607262827970105059774937325612797240999252260190286500970842278974640985778612757909487800017920712964486152864568545123325494401749,0.004627439494765952039273717202989494022506267438720275900074773980971349902915772102535901422138724209051219998207928703551384713543145487667450559825084
12.609375,0.4953814725456510462769514766169640770906386715972674778200225232072820646867553770548418625158674301136595516035510232599232525095582528335607186773259,0.004618527454348953723048523383035922909361328402732522179977476792717935313244622945158137484132569886340448396448976740076747490441747166439281322674088
12.625,0.4953903558258321919794264027259283038422387592744441724290233285423924664706008670576808934001224200703951638716729501481977469963782560059832488557936,0.004609644174167808020573597274071696157761240725555827570976671457607533529399132942319106599877579929604836128327049851802253003621743994016751144206405
12.640625,0.4953992104762360707623930039641277350770319519401174819495962429393859621685976326837635276301695179246124261007993535618769893406354998512054865259146,0.004600789523763929237606996035872264922968048059882518050403757060614037831402367316236472369830482075387573899200646438123010659364500148794513474085377
12.65625,0.4954080366265581625009727534457108611346322723091733276776395101051932763273938729414873778326995507152979939120067831490179953479249964122814648725756,0.004591963373441837499027246554289138865367727690826672322360489894806723672606127058512622167300449284702006087993216850982004652075003587718535127424379
12.671875,0.4954168344057363084054429052481702187545724685533723331996037544211542903822634637607170003617084196299919825379046362828989251248351323566710990432962,0.004583165594263691594557094751829781245427531446627666800396245578845709617736536239282999638291580370008017462095363717101074875164867643328900956703832
12.6875,0.4954256039419561318228550331096261115259391632179544119345468395248224648503762881725837556761226936368820521511500289508292464118892545730470599277909,0.004574396058043868177144966890373888474060836782045588065453160475177535149623711827416244323877306363117947848849971049170753588110745426952940072209102
12.703125,0.4954343453626564131397508117073594537535321573962154382311806573689841658156212991423272253476625679807136071884724137093043583653939282850756321758075,0.004565654637343586860249188292640546246467842603784561768819342631015834184378700857672774652337432019286392811527586290695641634606071714924367824192501
12.71875,0.4954430587945344192346958278292714596252032966568372873229655591579647900759321884613480098744164839329975812315537731965114907550903208325234844640169,0.004556941205465580765304172170728540374796703343162712677034440842035209924067811538651990125583516067002418768446226803488509244909679167476515535983147
12.734375,0.4954517443635511879243804244710846102409980356397698152700771566834253870002933726490758716468845942906608248099411674570515643145555696728658458217003,0.004548255636448812075619575528915389759001964360230184729922843316574612999706627350924128353115405709339175190058832542948435685444430327134154178299699
12.75,0.4954604021949367678421263262464130745183267510070619494707717371203390637272804590004682167073941090622616787342959967746460119155896288313419896180291,0.004539597805063232157873673753586925481673248992938050529228262879660936272719540999531783292605890937738321265704003225353988084410371168658010381970922
12.765625,0.4954690324131954141827882288955316311655701028837666489181005475924137641704590994096018923224276864391791457972355567490009500131989718630231718090203,0.00453096758680458581721177110446836883442989711623335108189945240758623582954090059039810767757231356082085420276444325099904998680102813697682819097971
12.78125,0.4954776351421107407432498310869523596045417854038715831600937355559757595965680331178246874046757520133252524173392468661236973710522025176165200080447,0.004522364857889259256750168913047640395458214596128416839906264444024240403431966882175312595324247986674747582660753133876302628947797482383479991955314
12.796875,0.4954862105047508286829831274396681087455955342330785089035752112986246705845049672500273776719893819488968999982600089830456425360970598817885141963058,0.004513789495249171317016872560331891254404465766921491096424788701375329415495032749972622328010618051103100001739991016954357463902940118211485803694234
12.8125,0.4954947586234732924244673642199887724841603092467344499154352378540550536337112514304643653152368462140751831416763351326482398366901335304197743804517,0.004505241376526707575532635780011227515839690753265550084564762145944946366288748569535634684763153785924816858323664867351760163309866469580225619548256
12.828125,0.4955032796199303031086490919068234036193857990278243330986002602898117322393177394363734699262502809428714524572480819530392808419267967682024027650964,0.004496720380069696891350908093176596380614200972175666901399739710188267760682260563626530073749719057128547542751918046960719158073203231797597234903589
12.84375,0.4955117736150735700160664519564361231660082687830667406117300754692529322466600375507691373604015732626589394159357341604389793392575044750927063262537,0.004488226384926429983933548043563876833991731216933259388269924530747067753339962449230862639598426737341060584064265839561020660742495524907293673746314
12.859375,0.4955202407291592803597584403878595262389510117190311141950962231718929308871958782164880597935786779734745158213950309891151945321443693589137626206057,0.004479759270840719640241559612140473761048988280968885804903776828107069112804121783511940206421322026525484178604969010884805467855630641086237379394273
12.875,0.4955286810817529978516326413951506098885007758724691004982317291474060751032963316806728211216495916903635281504738825184780369419800982253340638907081,0.004471318918247002148367358604849390111499224127530899501768270852593924896703668319327178878350408309636471849526117481521963058019901774665936109291855
12.890625,0.4955370947917345204395720744175308582848220686778542853424961547040346229867045946887497274462566115650537245745335083745768363146611937730740703716897,0.004462905208265479560427925582469141715177931322145714657503845295965377013295405311250272553743388434946275425466491625423163685338806226925929628310291
12.90625,0.4955454819773026976082226133314981112997905731518757093993345658813580134465905705913965430088017363241237486671190731658533923109230061960922638126304,0.004454518022697302391777386668501888700209426848124290600665434118641986553409429408603456991198263675876251332880926834146607689076993803907736187369571
